asset_id,reading_id,temperature,voltage,current,irradiance,soiling,power_output,condition,actual_condition,fault_type,actual_fault_type,reconstruction_error,anomaly_threshold,actual_anomaly,predicted_anomaly,predicted_condition
P014,90,25.76762739413011,41.3380491745697,8.665266533320306,689.7534865330271,1.697159545097332,358.2052140651479,normal,normal,none,none,0.91562396,1.033187,0,0,normal
P014,91,36.868320285087485,40.57108388143091,8.965164390420213,530.389107023165,8.467948814278211,363.7264364945559,normal,normal,none,none,0.5381561,1.033187,0,0,normal
P014,92,34.67562179310549,38.23468986998132,7.125107644236011,664.4756559832326,6.353416457352185,272.4262810675971,normal,normal,none,none,0.19447877,1.033187,0,0,normal
P014,93,40.22201970113999,40.96413084040809,7.688633210770779,859.5933040429602,5.03041318280574,314.9581768299211,normal,normal,none,none,0.36595917,1.033187,0,0,normal
P014,94,40.603223982042486,38.1471862841779,9.543311384980049,940.5482869803296,0.1181530234041738,364.0504771707496,normal,normal,none,none,0.7289919,1.033187,0,0,normal
P014,95,82.50011663657412,30.70932273315457,2.3115108947761853,627.6494315718274,64.90347844253154,70.98493406888477,abnormal,abnormal,combined,combined,85.1548,1.033187,1,1,abnormal
P014,96,37.62891204778212,39.57094293478888,7.200882610139851,712.4923256983622,9.888985765893011,284.9457148459576,normal,normal,none,none,0.48851445,1.033187,0,0,normal
P014,97,31.359832532105923,40.35012968463866,8.078393383212077,630.9437842201347,0.5348720271775009,325.96422065613416,normal,normal,none,none,0.4943649,1.033187,0,0,normal
P014,98,45.48623106164489,41.395040920437566,9.06530208288038,737.5557184322454,6.195410804259978,375.2585506769612,normal,normal,none,none,0.39644548,1.033187,0,0,normal
P014,99,44.6069554523511,37.53576566336936,8.925360948284874,825.4554746883056,9.103483021293062,335.02025701580914,normal,normal,none,none,0.546174,1.033187,0,0,normal
P014,100,33.012464314871195,40.21824694409059,7.369998532840987,768.3154361564417,9.60344988870168,296.40842097138415,normal,normal,none,none,0.5555157,1.033187,0,0,normal
P014,101,31.386419362227144,39.69433337209154,8.1579897136369,811.0494560297524,5.792797239540885,323.8259633391967,normal,normal,none,none,0.16916144,1.033187,0,0,normal
P014,102,37.86231163449794,31.2400284340858,6.660174439050276,845.2999576883407,0.9138129993611988,208.06403885190207,abnormal,abnormal,partial_shading,partial_shading,3.7804563,1.033187,1,1,abnormal
P014,103,44.4372257393841,30.62462056474953,8.512531321034013,552.3270639562638,12.596185108581274,260.6930417522128,abnormal,abnormal,low_voltage,low_voltage,6.135237,1.033187,1,1,abnormal
P014,104,31.34482789353321,38.1627559749942,9.430671477829108,930.9239451918728,9.864956781135302,359.90041428873013,normal,normal,none,none,0.23664601,1.033187,0,0,normal
P014,105,49.087672565381695,40.55236300277089,7.525088644053033,566.1005858501738,2.0373508953781085,305.1601263216676,normal,normal,none,none,0.2482484,1.033187,0,0,normal
P014,106,30.65960399664806,39.24765230576448,8.564390366572123,619.1335825920595,7.923487805068742,336.1322153180615,normal,normal,none,none,0.47466883,1.033187,0,0,normal
P014,107,27.818240408847203,40.23035674763959,8.649116884916332,515.0417811866744,9.199506179758265,347.95705783221723,normal,normal,none,none,1.1097242,1.033187,0,1,abnormal
P014,108,47.039088153574845,38.05045128551891,7.517207425469483,933.4670361678448,9.241537604434498,286.0331349459676,normal,normal,none,none,0.719243,1.033187,0,0,normal
P014,109,38.92614616530445,38.06045563398984,7.437117035414127,522.3910503693459,1.169729755439075,283.06006297116943,normal,normal,none,none,0.6948829,1.033187,0,0,normal
P014,110,29.393228681565013,37.01056298674187,7.189092286489866,761.0107786429667,4.613091307429262,266.07235288663327,normal,normal,none,none,0.3491025,1.033187,0,0,normal
P014,111,26.13274024986489,37.14900242939305,9.523825190172625,798.4332504550853,8.678356972195834,353.8006051268375,normal,normal,none,none,0.4935974,1.033187,0,0,normal
P014,112,42.02116119020916,33.93116914934303,4.033612248623543,633.4445620114501,9.432075603606272,136.8651794909073,abnormal,abnormal,power_degradation,power_degradation,5.4460015,1.033187,1,1,abnormal
P014,113,44.92148963603013,38.44381944320023,9.751807527046784,617.6159005527983,5.530325195890887,374.8967278146274,normal,normal,none,none,0.30372903,1.033187,0,0,normal
P014,114,36.099215641832586,36.71702672857986,5.768897902451487,902.0468594055314,16.792531812480224,211.81677847875957,abnormal,abnormal,power_degradation,power_degradation,2.3996642,1.033187,1,1,abnormal
P014,115,44.57595939768015,40.832171814747696,8.650994389687058,569.1263496689029,3.1486183635391307,353.23888928812033,normal,normal,none,none,0.030611826,1.033187,0,0,normal
P014,116,49.56104989884451,38.58196113378024,9.02884363658962,548.8290713536337,0.0364991425391836,348.3504942698798,normal,normal,none,none,0.8097682,1.033187,0,0,normal
P014,117,49.86462854163753,39.28522031885762,9.254790479040391,957.999647343082,0.0350830979688665,363.5764829739677,normal,normal,none,none,1.2819537,1.033187,0,1,abnormal
P014,118,58.30375231715082,32.61997501505581,7.764978879225017,718.7674374658284,1.1179931459658716,253.2934170327561,abnormal,abnormal,low_voltage,low_voltage,4.944413,1.033187,1,1,abnormal
P014,119,42.22579021865077,39.17955829325508,9.917332326551232,834.2209808153438,4.220818003168146,388.556700001697,normal,normal,none,none,0.2088238,1.033187,0,0,normal
P014,120,25.32604782003669,40.23652417931659,9.748419620937891,649.5454082917561,0.865417473685649,392.2425217879918,normal,normal,none,none,0.88861346,1.033187,0,0,normal
P014,121,46.01808653991839,41.9655877032353,7.674386359455769,641.0962678551139,8.07762857131816,322.0601338362538,normal,normal,none,none,0.62236917,1.033187,0,0,normal
P014,122,27.514289580066368,40.07059250093791,9.767184479154077,795.7406426551363,7.72425924380226,391.3768691456685,normal,normal,none,none,0.26188305,1.033187,0,0,normal
P014,123,38.06981865599296,37.07522196945862,9.31901673737983,880.1043934920704,4.298965068138422,345.5046140754572,normal,normal,none,none,0.12286904,1.033187,0,0,normal
P014,124,32.3550273764806,37.70413356192115,8.602887497669807,783.7340256743196,6.218300789986283,324.364419230324,normal,normal,none,none,0.09792796,1.033187,0,0,normal
P014,125,40.17333117483432,40.9245582005168,8.583863449858423,769.9678072089293,5.580300655619858,351.29081933901995,normal,normal,none,none,0.23058377,1.033187,0,0,normal
P014,126,40.88197677689655,37.59156639398927,8.58741587389275,841.0640979573571,6.408387160695721,322.81441397623666,normal,normal,none,none,0.13491683,1.033187,0,0,normal
P014,127,39.10210908029877,36.22597450626719,5.774085717545919,590.3050428741475,48.14137185928016,209.17188200082,abnormal,abnormal,soiling,soiling,35.92369,1.033187,1,1,abnormal
P014,128,36.36176714613888,38.88527282414487,9.079640379429645,618.3737744633265,0.2227694498947274,353.064293299244,normal,normal,none,none,0.4391319,1.033187,0,0,normal
P014,129,35.790323816459534,40.50771098449828,9.964753434624672,727.2760638939966,9.633922623921912,403.6493521615628,normal,normal,none,none,0.407437,1.033187,0,0,normal
P014,130,38.9766951708192,41.36340884069994,8.140421271652562,651.3628362781475,0.7865930015814315,336.7155731948954,normal,normal,none,none,0.27586612,1.033187,0,0,normal
P014,131,88.5902026259152,33.075901114529046,3.1056313202051298,655.6800840519224,32.9135864329234,102.72155444528916,abnormal,abnormal,combined,combined,31.448023,1.033187,1,1,abnormal
P014,132,33.390360048133275,38.571772917044,9.872010732839522,730.285322243936,4.569181523530731,380.78095622170713,normal,normal,none,none,0.14168243,1.033187,0,0,normal
P014,133,41.77410523369036,37.6898487168654,7.890393578673077,801.0615899595552,7.840583553510031,297.38774029671447,normal,normal,none,none,0.27234736,1.033187,0,0,normal
P014,134,41.8243568012928,41.17392841149051,8.654277447119059,640.1654410805629,6.085516714511074,356.33060006085697,normal,normal,none,none,0.17805831,1.033187,0,0,normal
P014,135,48.49913458112083,39.17871227362272,7.531078461469384,570.4566374538784,9.430251306111211,295.0579561519863,normal,normal,none,none,0.9090721,1.033187,0,0,normal
P014,136,39.690871923127794,39.24639550050328,9.433488280485562,940.8207237560424,9.134129500678144,370.2304120052989,normal,normal,none,none,0.2668525,1.033187,0,0,normal
P014,137,43.28528202445085,38.33200522200196,7.395671049622501,911.6537479816084,3.466114452556912,283.4909012943384,normal,normal,none,none,0.33295798,1.033187,0,0,normal
P014,138,37.15266414609532,41.1750416176532,7.956881339142866,889.7511456377715,1.2641904505257406,327.6249202859356,normal,normal,none,none,0.7384915,1.033187,0,0,normal
P014,139,68.15821335549728,37.21786102803807,6.490834888007593,600.0243476340372,8.617839219204537,241.5749908178076,abnormal,abnormal,overheating,overheating,3.8217728,1.033187,1,1,abnormal
P014,140,31.584233275077917,36.39579063145327,6.776022308412047,949.238212191206,46.40034981820255,246.6186892510216,abnormal,abnormal,soiling,soiling,30.515564,1.033187,1,1,abnormal
P014,141,34.29192673624905,40.96368483316954,2.8353383879576244,945.8066924512466,14.878192079546896,116.1459081196831,abnormal,abnormal,low_current,low_current,7.89571,1.033187,1,1,abnormal
P014,142,47.98855959623866,40.0551327142156,9.662272484327543,942.7394076717924,2.799985558171336,387.0236066806534,normal,normal,none,none,0.7416673,1.033187,0,0,normal
P014,143,37.13687034699519,40.25974825565964,9.737242038924109,758.3550780369646,1.6091776407396274,392.0189131915105,normal,normal,none,none,0.24331756,1.033187,0,0,normal
P014,144,36.31559912867294,37.45044731856323,9.981057399951338,536.2439952399062,9.415975133624702,373.7950643404332,normal,normal,none,none,1.1102422,1.033187,0,1,abnormal
P014,145,48.28080493860716,40.86214496095261,7.018740985128365,532.9555424262488,7.863011833387037,286.8008115776946,normal,normal,none,none,0.51595324,1.033187,0,0,normal
P014,146,47.450373760062845,36.74395685117699,4.274400467786983,829.7443788403317,19.620868526513767,157.05838635301563,abnormal,abnormal,power_degradation,power_degradation,6.5553455,1.033187,1,1,abnormal
P014,147,46.096012641456326,41.42954289940232,7.3276219065723165,908.140807065879,0.8617364849882847,303.580026128938,normal,normal,none,none,1.0730566,1.033187,0,1,abnormal
P014,148,27.02177069103932,41.40055970265044,9.231604524613784,613.7063836567263,8.1694046305265,382.1935942725309,normal,normal,none,none,0.7521872,1.033187,0,0,normal
P014,149,35.798601674379654,41.13902375304944,9.19960957053192,613.1312175463898,0.0,378.4629566408936,abnormal,abnormal,gradual_degradation,gradual_degradation,0.39619496,1.033187,1,0,normal
P014,150,32.84775254884463,37.07352918403609,9.870943311241271,628.2128427403084,7.006610619275056,365.9507049232692,normal,normal,none,none,0.610623,1.033187,0,0,normal
P014,151,51.9314140275456,37.44401497178708,4.936775123218619,855.6882527739883,57.965073672841655,184.852681626144,abnormal,abnormal,soiling,soiling,53.926037,1.033187,1,1,abnormal
P014,152,41.146493170568576,40.987243792693576,8.565708923376915,706.6021807234663,5.553329182646002,351.08479989970044,normal,normal,none,none,0.16186877,1.033187,0,0,normal
P014,153,46.43658165114466,38.72306888295356,8.785533806467596,639.5142710080365,4.7221739415817785,340.20283076136195,normal,normal,none,none,0.26220918,1.033187,0,0,normal
P014,154,45.90830928323836,37.44045388547093,8.873215678178479,860.4751807252704,9.256954650674064,332.217222414679,normal,normal,none,none,0.6425704,1.033187,0,0,normal
P014,155,85.1193370504034,36.86562074147551,5.247927379903586,960.678612501956,10.88029288948843,193.46810046633087,abnormal,abnormal,overheating,overheating,9.642233,1.033187,1,1,abnormal
P014,156,31.44542320301573,37.22701968080286,8.05538502576984,780.7401704191708,6.10773871863497,299.87797689077854,normal,normal,none,none,0.17178233,1.033187,0,0,normal
P014,157,29.57939711748077,39.3413603340239,7.890309755802209,985.4101012708568,7.836715563436439,310.41551925007883,normal,normal,none,none,0.3818667,1.033187,0,0,normal
P014,158,35.946259881562284,39.62008956685442,9.64392684751428,620.9782896093842,8.713571125149446,382.0932454747077,normal,normal,none,none,0.4274386,1.033187,0,0,normal
P014,159,38.24849204355394,39.02815785490141,7.819025486238605,772.8350104221021,0.3891779292622144,305.1621609484175,normal,normal,none,none,0.4303889,1.033187,0,0,normal
P014,160,29.84390344252549,39.73976844620069,9.969179311046329,998.2279362208058,8.909957505730965,396.1728774196356,normal,normal,none,none,0.10218803,1.033187,0,0,normal
P014,161,29.88079833745257,32.429117856483046,4.530630223108519,900.1009659016561,5.739376200862676,146.92434146933024,abnormal,abnormal,partial_shading,partial_shading,3.543932,1.033187,1,1,abnormal
P014,162,54.22617969099612,33.48957641444699,6.745013500852132,816.076848052242,9.962724857105966,225.88764505326404,abnormal,abnormal,power_degradation,power_degradation,3.1303623,1.033187,1,1,abnormal
P014,163,45.40761009684456,41.6350599183403,9.114063770699223,696.7367729548591,4.489856408527093,379.4645911926368,normal,normal,none,none,0.28544548,1.033187,0,0,normal
P014,164,27.00154061694109,41.80460466433562,7.47836728854455,782.2855233504334,7.29186533575147,312.63018803230443,normal,normal,none,none,0.9888379,1.033187,0,0,normal
P014,165,25.85035758853744,41.684586686391626,9.70694002730384,662.2762237010156,0.4250517110067975,404.6297830277516,normal,normal,none,none,0.92585,1.033187,0,0,normal
P014,166,32.73683259833974,37.13778171189436,9.97033853680093,550.8583481963099,2.335710011402508,370.2762561734012,normal,normal,none,none,0.9154432,1.033187,0,0,normal
P014,167,41.56749292815275,37.0450623158248,5.163700701924146,800.513509609849,57.467122679679576,191.28961428304825,abnormal,abnormal,soiling,soiling,51.601482,1.033187,1,1,abnormal
P014,168,45.136032680968185,40.52079801046958,8.335555635734881,694.5325436218955,6.867376171253412,337.7633662206445,normal,normal,none,none,0.28058186,1.033187,0,0,normal
P014,169,40.84614757891614,39.03061452944155,8.862947524434679,959.6886271007652,3.151270435569631,345.9262884208782,normal,normal,none,none,0.353007,1.033187,0,0,normal
P014,170,50.958977924398354,25.66526262060332,6.531379446347302,500.32501627865736,1.2403950095394327,167.6295687653142,abnormal,abnormal,low_voltage,low_voltage,14.696469,1.033187,1,1,abnormal
P014,171,35.94343455529155,38.56873504761359,9.381658753009836,782.9451537033334,8.719229397325138,361.8387107519613,normal,normal,none,none,0.25645998,1.033187,0,0,normal
P014,172,28.947716925280464,39.08840380458334,9.437368073306292,959.486428837381,0.7893990963330522,368.8916541018791,normal,normal,none,none,0.72940475,1.033187,0,0,normal
P014,173,30.364969533462755,40.5973712776043,7.549278339143967,939.2538940423152,9.666124120201738,306.48085561220364,normal,normal,none,none,0.8879609,1.033187,0,0,normal
P014,174,42.15984020162384,38.29814835042337,8.901149546144831,808.8176039598297,0.319906207774705,340.89754580755834,normal,normal,none,none,0.5577064,1.033187,0,0,normal
P014,175,48.89654104313879,39.46156346425016,9.294954905873736,852.0922369929508,8.445248091901476,366.79345291547975,normal,normal,none,none,0.7417663,1.033187,0,0,normal
P014,176,38.76861334769381,41.65375163979328,9.124890969913382,794.9435959535517,3.661574769311644,380.0859422009645,normal,normal,none,none,0.2503121,1.033187,0,0,normal
P014,177,30.764990424071826,40.754980557755886,7.197288566413771,504.86137338938994,3.9267041748647102,293.325355592752,normal,normal,none,none,0.36062148,1.033187,0,0,normal
P014,178,30.405795009775964,32.432499633601985,6.164103150640536,601.6317184643051,13.458936204647072,199.917273174634,abnormal,abnormal,partial_shading,partial_shading,4.1450896,1.033187,1,1,abnormal
P014,179,31.93585376221869,37.63028253382771,7.094298173746918,607.2564811572739,0.4560713102282787,266.9604446573145,normal,normal,none,none,0.92101127,1.033187,0,0,normal
P014,180,49.30759850150292,38.42105680199003,7.216025953205549,649.9459468828924,6.13430924041996,277.24734303274465,normal,normal,none,none,0.5803608,1.033187,0,0,normal
P014,181,30.53453471334384,40.2697060829703,9.641500382469005,808.2997310605157,1.742624190438118,388.26038660087255,normal,normal,none,none,0.40727147,1.033187,0,0,normal
P014,182,33.65270435064382,40.75021380348619,9.72790769578069,843.0123424793862,3.404676105566913,396.4143184636418,normal,normal,none,none,0.1524608,1.033187,0,0,normal
P014,183,34.6980586779605,37.16628831845987,8.222671232307421,743.4463857464286,9.405702172041613,305.6061697678433,normal,normal,none,none,0.46603152,1.033187,0,0,normal
P014,184,25.480539612059196,39.85596480326627,9.828713772759002,954.4166170963936,5.474980254381135,391.7328701884612,normal,normal,none,none,0.23775584,1.033187,0,0,normal
P014,185,34.67143470740483,39.19616161575544,7.788303800912697,889.1469564119423,8.95438620758324,305.2716144931764,normal,normal,none,none,0.29296532,1.033187,0,0,normal
P014,186,31.676397043166343,35.44174463303723,6.149969336906748,978.2083266146628,9.933185375539072,217.96564273965828,abnormal,abnormal,partial_shading,partial_shading,0.41147554,1.033187,1,0,normal
P014,187,32.2244007711777,39.90526582669055,9.88954046338537,687.4843197386266,2.250282989480436,394.6447410952056,normal,normal,none,none,0.3087489,1.033187,0,0,normal
P014,188,37.26941281156172,38.88488475079696,9.544198740568266,578.5877679816421,3.2809173321761143,371.1250680656985,normal,normal,none,none,0.14987148,1.033187,0,0,normal
P014,189,40.82207760735207,41.1422113407796,7.21863560735949,606.258284246058,3.7948294217216674,296.990631750061,normal,normal,none,none,0.018705184,1.033187,0,0,normal
P014,190,47.47109867467787,37.91822446457554,7.3173035932938415,768.6194563462257,1.8377025114084,277.45916012596103,normal,normal,none,none,0.6912648,1.033187,0,0,normal
P014,191,29.669254023859548,41.73512476580896,9.107369350919836,574.7258149789093,7.892768250504312,380.0971961489439,normal,normal,none,none,0.72586083,1.033187,0,0,normal
P014,192,46.40028664753752,37.34872002956396,9.21168631585214,515.974147510967,0.3983381869756452,344.04469321092705,normal,normal,none,none,1.1152099,1.033187,0,1,abnormal
P014,193,50.97325654267648,36.27836909992261,2.7328558788959367,854.8826896080536,14.386128471159992,99.14355427148018,abnormal,abnormal,low_current,low_current,8.717448,1.033187,1,1,abnormal
P014,194,35.35011345715015,38.26638432007192,7.041833478617671,943.199224408168,1.1664825743724585,269.4655062107328,normal,normal,none,none,0.5087973,1.033187,0,0,normal
P014,195,36.10179521514923,40.97289153695409,8.848798906673156,503.24761227365536,8.963847136373689,362.5608778354372,normal,normal,none,none,0.7196335,1.033187,0,0,normal
P014,196,49.38190484857738,41.56047383906464,8.002248989512855,938.2286555916908,5.625728112197185,332.57725978233043,normal,normal,none,none,1.1844581,1.033187,0,1,abnormal
P014,197,57.66809450012194,34.02992735027005,5.392034749512823,674.4272175065482,22.042200929055365,183.49055079605293,abnormal,abnormal,gradual_degradation,gradual_degradation,9.194619,1.033187,1,1,abnormal
P014,198,44.276650887634176,38.55842435238835,8.185724006140818,615.4725847886922,8.431642520447774,315.62861986031004,normal,normal,none,none,0.54404026,1.033187,0,0,normal
P014,199,45.10267132563615,37.895904704829285,7.025414173709101,847.1074221337783,4.575731260332763,266.23442603883706,normal,normal,none,none,0.35050058,1.033187,0,0,normal
P014,200,29.663465186532157,38.279172542018586,9.949910092280074,944.9640662396852,6.949030503320524,380.87432519996105,normal,normal,none,none,0.12209249,1.033187,0,0,normal
P015,1,36.12294161962987,37.45417054746871,8.032756749731012,581.051320678181,7.136942576761122,300.8602412707557,normal,normal,none,none,0.5748722,1.033187,0,0,normal
P015,2,29.52331363950765,39.15724541621,9.8723056428488,549.4873287045766,7.952616930603565,386.5722948808653,normal,normal,none,none,0.76621056,1.033187,0,0,normal
P015,3,29.2729197195778,38.76285821597667,9.731157307127852,892.8381730783467,5.222539720896685,377.2074709735624,normal,normal,none,none,0.12027717,1.033187,0,0,normal
P015,4,30.10689807802354,33.830210371521986,4.2833900101572615,642.5664030695037,6.680968497298608,144.90798514689584,abnormal,abnormal,power_degradation,power_degradation,4.511894,1.033187,1,1,abnormal
P015,5,38.38826368962012,38.66157873534553,8.651803331409834,865.1650122871297,8.80724559075738,334.49237570002606,normal,normal,none,none,0.25472984,1.033187,0,0,normal
P015,6,36.59375006151709,41.864060300232666,7.502438180982568,845.3659530512853,3.8171974983821033,314.0825244074221,normal,normal,none,none,0.59599864,1.033187,0,0,normal
P015,7,42.72074309184103,40.75206228317377,9.319379814110755,958.5839257997766,4.787502105159907,379.783946625194,normal,normal,none,none,0.36928305,1.033187,0,0,normal
P015,8,45.09684712776544,33.07973613095167,5.6424666936492045,750.1750844975008,19.139072614301725,186.651309353599,abnormal,abnormal,power_degradation,power_degradation,5.7931156,1.033187,1,1,abnormal
P015,9,39.54711155585793,41.49607343123772,9.411117468231868,638.0554859776007,9.614449283634714,390.5244215317536,normal,normal,none,none,0.5003195,1.033187,0,0,normal
P015,10,26.335511106505344,37.479872412809314,8.541740897404448,584.0606790869775,7.539927547929589,320.14335901799404,normal,normal,none,none,0.9332106,1.033187,0,0,normal
P015,11,26.349358479982666,39.75599920055834,8.845125719037924,768.3272888044298,6.252720574037822,351.64681101490976,normal,normal,none,none,0.4742488,1.033187,0,0,normal
P015,12,68.3817570027868,37.673086247838455,5.17747875866209,635.472212068511,4.181169176914693,195.0516038214285,abnormal,abnormal,overheating,overheating,4.692135,1.033187,1,1,abnormal
P015,13,35.28556289731381,32.65839547382872,6.247918222701273,809.960251294889,6.645593576063102,204.04698420511923,abnormal,abnormal,power_degradation,power_degradation,2.0340822,1.033187,1,1,abnormal
P015,14,48.83715788955959,38.79950772141197,8.807330408182892,598.1415424536942,0.1020788157825358,341.7200841773186,normal,normal,none,none,0.6951956,1.033187,0,0,normal
P015,15,40.68256946928546,37.06522883205044,7.108347042665866,603.9288229445947,0.5070767012982225,263.4725097540393,normal,normal,none,none,1.0443205,1.033187,0,1,abnormal
P015,16,33.73169243689952,36.2618765358329,4.39175351821496,775.5626752913803,10.387628844062217,159.25322385332066,abnormal,abnormal,power_degradation,power_degradation,2.8550017,1.033187,1,1,abnormal
P015,17,51.89526299074952,33.21849627691994,6.15355699942924,616.5715333775017,16.652691411894267,204.41191027535487,abnormal,abnormal,power_degradation,power_degradation,5.870217,1.033187,1,1,abnormal
P015,18,27.33842626547975,38.677325736222265,7.141104498665586,626.7328277076515,1.970414519525009,276.19882481129105,normal,normal,none,none,0.6554118,1.033187,0,0,normal
P015,19,45.62196136590859,38.72217174303708,9.37914158243397,615.4045609194886,8.28176807164925,363.1807311572688,normal,normal,none,none,0.5461332,1.033187,0,0,normal
P015,20,33.8964731242291,41.51546682359883,7.287861413011817,768.6345362076347,1.3201916789937862,302.55896870687815,normal,normal,none,none,0.5572685,1.033187,0,0,normal
P015,21,25.57294399510348,37.80949563498304,8.794644864417437,707.8552867570379,8.834603936445315,332.52108661241715,normal,normal,none,none,0.7078388,1.033187,0,0,normal
P015,22,43.557408838351726,39.34838229784884,8.13436032530343,804.0592299434418,8.60600605196433,320.0739198284934,normal,normal,none,none,0.40324,1.033187,0,0,normal
P015,23,43.726854576875766,39.65442964502312,7.357994905355104,892.5790974094407,2.636706475015095,291.7770913028425,normal,normal,none,none,0.42626712,1.033187,0,0,normal
P015,24,43.53030629850514,33.37952849518064,5.860266232202188,756.7528222864937,7.262536462488295,195.6129236871378,abnormal,abnormal,power_degradation,power_degradation,2.491678,1.033187,1,1,abnormal
P015,25,46.71585917529167,41.69442990118695,8.259398687336919,506.9960523437232,0.5587708478340869,344.3709195951247,normal,normal,none,none,0.2526119,1.033187,0,0,normal
P015,26,47.11995243440836,41.84419501726473,8.253052141698479,984.8562326558352,3.932562281228942,345.3423233048855,normal,normal,none,none,1.4112474,1.033187,0,1,abnormal
P015,27,39.579117825975246,38.20255725356942,6.789584662459157,542.0563353982864,50.48579955225642,259.3794967955528,abnormal,abnormal,soiling,soiling,40.820972,1.033187,1,1,abnormal
P015,28,34.04176254951294,38.51598347653499,7.860819170895284,881.5335325271732,2.547357179261974,302.76718129823223,normal,normal,none,none,0.21543586,1.033187,0,0,normal
P015,29,36.02438177267319,39.15742589501725,9.939089697517764,842.4289051673172,6.0465916074969055,389.1891682944813,normal,normal,none,none,0.079779506,1.033187,0,0,normal
P015,30,30.617993244445486,39.084161316744606,7.025608419678379,823.6116156150341,3.769288150018068,274.5900128229889,normal,normal,none,none,0.16554247,1.033187,0,0,normal
P015,31,28.236894280930866,37.84471651857124,7.404068896930811,941.0320998505626,1.1747114426240055,280.204888488317,normal,normal,none,none,0.6257149,1.033187,0,0,normal
P015,32,28.67145133311421,38.08221071905757,8.232806980583025,568.7227171645877,8.287486489031014,313.5234902438908,normal,normal,none,none,0.82714456,1.033187,0,0,normal
P015,33,41.363650663719554,40.47713169904655,7.799665160630036,575.6527897023107,6.791778021655014,315.708073915287,normal,normal,none,none,0.17099339,1.033187,0,0,normal
P015,34,52.15710858906802,32.19645394883308,6.204856578104026,979.657417495038,13.911778138991927,199.7743790760403,abnormal,abnormal,power_degradation,power_degradation,3.8717186,1.033187,1,1,abnormal
P015,35,27.452152919006583,40.11387337484602,8.222691710610365,819.7350175682532,7.243548878366864,329.84401407982017,normal,normal,none,none,0.5132639,1.033187,0,0,normal
P015,36,32.11588473208528,35.00392566512874,6.048094847357264,705.4678863900994,8.015197950568677,211.70706245254183,abnormal,abnormal,power_degradation,power_degradation,1.3237875,1.033187,1,1,abnormal
P015,37,30.985548512518697,37.6698895141544,9.897081269973643,994.6619506244864,9.47234701074161,372.821957952514,normal,normal,none,none,0.18180908,1.033187,0,0,normal
P015,38,87.22408565983797,36.00026266534343,6.09401151236062,694.3400866535688,3.6828386329943728,219.38601513060905,abnormal,abnormal,overheating,overheating,9.153001,1.033187,1,1,abnormal
P015,39,65.86836215274721,31.205718987941523,2.2326449769441536,882.5623328520471,44.63377381811723,69.67129175035844,abnormal,abnormal,combined,combined,40.10998,1.033187,1,1,abnormal
P015,40,37.48770624504756,37.139947100500095,9.94041353580582,633.538091070186,8.63567102453891,369.1864328769233,normal,normal,none,none,0.7347011,1.033187,0,0,normal
P015,41,52.90344008986446,39.38229291178909,2.805688973502356,732.3300683381141,6.802971147154639,110.49446497384665,abnormal,abnormal,low_current,low_current,7.2606635,1.033187,1,1,abnormal
P015,42,47.372862272067366,40.98743815684186,7.804753491023459,886.044341857513,9.014877819730833,319.8968510427197,normal,normal,none,none,1.0617356,1.033187,0,1,abnormal
P015,43,48.67473602283156,38.80246304597908,7.719787495656002,685.3594130438479,4.721881374055758,299.5467690230034,normal,normal,none,none,0.38992354,1.033187,0,0,normal
P015,44,39.66648066997404,40.36880071139249,4.330762241098055,752.9231070347879,12.103399231685191,174.8276778393109,abnormal,abnormal,low_current,low_current,3.278925,1.033187,1,1,abnormal
P015,45,47.64861935383775,37.63236579593564,7.531249590439891,642.775354422402,0.2212600808953058,283.4187394879244,normal,normal,none,none,1.0510813,1.033187,0,1,abnormal
P015,46,25.19798345355066,38.66020210554052,9.516315347034778,809.1626909265854,9.398961015518717,367.9026746164215,normal,normal,none,none,0.5391146,1.033187,0,0,normal
P015,47,45.36914869056837,37.92682386787302,8.197302868871642,571.2976877506692,7.8652737989985475,310.89766209930497,normal,normal,none,none,0.7262443,1.033187,0,0,normal
P015,48,34.53217118924016,38.51043526248036,8.340052862056877,556.4208360517343,9.226379635894975,321.17906582990537,normal,normal,none,none,0.7333483,1.033187,0,0,normal
P015,49,46.75289373487931,38.38091940942067,7.718791969894083,888.4598192475902,5.885013191945786,296.25433253458823,normal,normal,none,none,0.40910164,1.033187,0,0,normal
P015,50,29.539816339464107,37.61269905169029,9.44091318441738,526.3195671055325,6.676978539947937,355.09822637862595,normal,normal,none,none,0.8560998,1.033187,0,0,normal
P015,51,38.61154328724764,37.97706665276782,9.37791561850743,578.706584650869,4.154561148328932,356.145726508089,normal,normal,none,none,0.30104962,1.033187,0,0,normal
P015,52,44.41878876029232,41.430654470210754,7.6404729050038975,904.7966191762556,4.528051805985811,316.54979291622385,normal,normal,none,none,0.7253588,1.033187,0,0,normal
P015,53,41.44463702483473,39.28948877103648,7.3127494818207,953.730187120548,9.036669136440157,287.3141886513972,normal,normal,none,none,0.49042037,1.033187,0,0,normal
P015,54,41.14041471597896,40.65435321338408,8.48704725370139,765.4151239318834,3.562678614240329,345.0354167906576,normal,normal,none,none,0.16196705,1.033187,0,0,normal
P015,55,48.29802981023626,37.39700412632377,9.189668391994749,723.3170684143084,9.161502415875496,343.6660667749747,normal,normal,none,none,0.9138961,1.033187,0,0,normal
